202	199	1	0.6782151335682238
86	163	1	0.22801371444967652
129	12	1	0.4068018813133621
256	177	1	0.22703930056871233
129	114	1	0.2059925491529265
178	219	1	0.556272210376688
53	13	1	0.2520833333333333
18	76	1	0.3336384261306862
224	86	1	0.316296346849956
3	117	1	0.9458309125207016
71	41	1	0.3519146975029328
113	140	1	0.30441739914356547
3	125	1	0.6521490843622568
85	211	1	0.2347261434217956
255	12	1	0.28231739870395334
147	150	1	0.26666666666666666
63	71	1	0.571744227994228
70	59	1	0.4086059773559773
77	44	1	0.23478844169246646
185	171	1	0.4226840636377804
195	214	1	0.23047358371599233
202	44	1	0.5261557209137854
226	145	1	0.4536472299630194
191	117	1	0.6589814593680031
86	117	1	1.041024824763247
177	44	1	0.9322723028605381
3	160	1	0.2944560108425654
137	84	1	0.4896193761025084
107	105	1	0.33535353535353535
31	35	1	0.2692982456140351
157	44	1	0.3555513253093898
169	273	1	0.27412935323383086
62	59	1	0.4027222777222777
218	190	1	0.3764466527624422
105	99	1	0.2087603980986334
135	124	1	0.7034512900892211
277	275	0	0.06996268656716417
86	263	0	0.038838612368024134
190	198	0	0.06432246998284734
89	66	0	0.08333333333333333
133	262	0	0.007462686567164179
217	174	0	0.03225806451612903
200	60	0	0.007462686567164179
205	228	0	0.10263157894736842
232	292	0	0.007462686567164179
84	122	0	0.18656015037593984
228	205	0	0.10263157894736842
171	244	0	0.05263157894736842
49	177	0	0.007462686567164179
209	293	0	0.007462686567164179
51	167	0	0.007462686567164179
134	118	0	0.041666666666666664
61	20	0	0.043478260869565216
5	213	0	0.12805429864253393
283	168	0	0.007462686567164179
271	156	0	0.007462686567164179
15	91	0	0.11971153846153847
134	9	0	0.14646464646464646
284	154	0	0.007462686567164179
50	191	0	0.007462686567164179
59	94	0	0.11385836385836386
194	185	0	0.013513513513513514
175	53	0	0.018867924528301886
272	151	0	0.007462686567164179
124	0	0	0.034482758620689655
95	106	0	0.08210180623973727
105	3	0	0.16688311688311688
271	286	0	0.007462686567164179
285	285	0	0.007462686567164179
197	285	0	0.007462686567164179
38	42	0	0.07142857142857142
17	24	0	0.07412935323383084
74	102	0	0.10573275862068965
91	15	0	0.11971153846153847
238	145	0	0.09475806451612903
145	216	0	0.10427807486631016
291	265	0	0.007462686567164179
280	161	0	0.007462686567164179
133	262	0	0.007462686567164179
6	131	0	0.07142857142857142
35	135	0	0.027777777777777776
52	179	0	0.018518518518518517
230	249	0	0.007462686567164179
48	246	0	0.007462686567164179
134	118	0	0.041666666666666664
124	0	0	0.034482758620689655
136	195	0	0.034482758620689655
149	100	0	0.09090909090909091
155	215	0	0.03773584905660377
50	191	0	0.007462686567164179
229	98	0	0.13474025974025972
196	119	0	0.018518518518518517
207	102	0	0.018518518518518517
148	197	0	0.09808612440191387
201	195	0	0.045454545454545456
197	175	0	0.007462686567164179
253	180	0	0.007462686567164179
288	290	0	0.007462686567164179
283	171	0	0.05263157894736842
229	113	0	0.045454545454545456
5	261	0	0.012987012987012988
282	181	0	0.03448971359419121
207	102	0	0.018518518518518517
267	158	0	0.007462686567164179
279	204	0	0.007462686567164179
120	203	0	0.018867924528301886
91	261	0	0.012987012987012988
273	200	0	0.007462686567164179
268	152	0	0.0907960199004975
13	60	0	0.041666666666666664
212	177	0	0.03525264394829612
280	50	0	0.007462686567164179
177	103	0	0.021739130434782608
71	9	0	0.05698005698005698
131	215	0	0.07448275862068965
145	6	0	0.045454545454545456
174	93	0	0.012987012987012988
121	200	0	0.047619047619047616
86	244	0	0.08225806451612903
278	262	0	0.007462686567164179
159	50	0	0.02669345579793341
175	65	0	0.018867924528301886
47	106	0	0.08210180623973727
84	219	0	0.038461538461538464
249	283	0	0.007462686567164179
237	276	0	0.007462686567164179
217	12	0	0.13225606448112842
53	157	0	0.018867924528301886
254	165	0	0.06628621597892888
180	38	0	0.007462686567164179
150	67	0	0.09982030548068284
88	213	0	0.03225806451612903
65	196	0	0.019230769230769232
132	194	0	0.012987012987012988
284	154	0	0.007462686567164179
225	120	0	0.03225806451612903
42	225	0	0.12436974789915967
257	216	0	0.057706536896326016
63	0	0	0.14156781215604747
289	251	0	0.007462686567164179
26	270	0	0.007462686567164179
59	94	0	0.11385836385836386
146	28	0	0.07692307692307693
229	39	0	0.045454545454545456
142	280	0	0.007462686567164179
69	239	0	0.047619047619047616
17	24	0	0.07412935323383084
22	83	0	0.047619047619047616
188	121	0	0.03773584905660377
33	13	0	0.03125
86	40	0	0.041666666666666664
291	249	0	0.007462686567164179
262	293	0	0.007462686567164179
200	137	0	0.0625
121	200	0	0.047619047619047616
152	256	0	0.03339517625231911
174	137	0	0.03150553150553151
239	98	0	0.032744282744282746
41	73	0	0.007462686567164179
280	50	0	0.007462686567164179
148	186	0	0.02702702702702703
108	100	0	0.047619047619047616
28	33	0	0.05263157894736842
271	293	0	0.007462686567164179
44	281	0	0.08333333333333333
63	159	0	0.04573129573129574
201	180	0	0.06423637555713027
257	201	0	0.10461522666215864
121	130	0	0.12067045830700249
219	98	0	0.1182058682058682
270	166	0	0.007462686567164179
271	294	0	0.007462686567164179
290	97	0	0.007462686567164179
199	74	0	0.007462686567164179
180	102	0	0.018518518518518517
104	34	0	0.007462686567164179
221	48	0	0.007462686567164179
170	189	0	0.037037037037037035
216	256	0	0.0196078431372549
275	271	0	0.18684580345028107
213	116	0	0.05886792452830189
84	141	0	0.10114942528735632
48	167	0	0.007462686567164179
102	119	0	0.07780361006167458
159	50	0	0.02669345579793341
182	75	0	0.007462686567164179
119	7	0	0.07294429708222812
153	164	0	0.03396321306769068
101	90	0	0.1258974358974359
214	156	0	0.007462686567164179
167	160	0	0.07323930086129868
22	171	0	0.041666666666666664
214	216	0	0.1111111111111111
7	157	0	0.013513513513513514
37	35	0	0.05263157894736842
171	149	0	0.05263157894736842
271	74	0	0.007462686567164179
71	195	0	0.04976851851851852
96	168	0	0.04630129893518831
130	279	0	0.007462686567164179
183	258	0	0.05844155844155845
90	68	0	0.09347826086956522
266	90	0	0.0196078431372549
133	125	0	0.08423913043478261
171	149	0	0.05263157894736842
45	43	0	0.06628621597892888
257	90	0	0.0196078431372549
179	176	0	0.07323930086129868
162	189	0	0.12213505123952885
159	87	0	0.05990288186450233
221	48	0	0.007462686567164179
86	248	0	0.06537942116689745
106	47	0	0.08210180623973727
2	79	0	0.019230769230769232
158	239	0	0.026500526500526502
97	255	0	0.045454545454545456
77	20	0	0.09263157894736843
109	94	0	0.027777777777777776
273	200	0	0.007462686567164179
159	133	0	0.18926093218119924
253	4	0	0.06057774280280674
111	164	0	0.026500526500526502
200	60	0	0.007462686567164179
272	151	0	0.007462686567164179
96	178	0	0.007462686567164179
51	46	0	0.06628621597892888
291	265	0	0.007462686567164179
161	289	0	0.007462686567164179
97	187	0	0.15703533613981374
216	256	0	0.0196078431372549
120	239	0	0.030303030303030304
177	131	0	0.012987012987012988
228	119	0	0.09761904761904762
262	226	0	0.038838612368024134
74	155	0	0.007462686567164179
225	183	0	0.013513513513513514
47	276	0	0.007462686567164179
232	292	0	0.007462686567164179
238	172	0	0.07275132275132275
114	108	0	0.14740722154515257
50	98	0	0.019230769230769232
77	20	0	0.09263157894736843
49	75	0	0.055081734186211796
6	125	0	0.11982525483669648
153	276	0	0.007462686567164179
168	96	0	0.04630129893518831
282	181	0	0.03448971359419121
20	80	0	0.09090909090909091
105	116	0	0.047619047619047616
244	110	0	0.03225806451612903
85	172	0	0.0347261434217956
